model,fit_label,Rmin,Rmax,omitted_cfg,V0,sigma,alpha,a_sqrt_sigma
linear,R4-6,4,6,71,0.5893422130434557,0.09007367717470537,,0.30012277017031774
linear,R4-6,4,6,72,0.5889629539889735,0.09010272337329528,,0.3001711567977431
linear,R4-6,4,6,73,0.5902471425794402,0.08982646992244364,,0.2997106436589192
linear,R4-6,4,6,74,0.5907083587639788,0.08975389223290565,,0.2995895395919318
linear,R4-6,4,6,75,0.5900786224430609,0.08981335654897367,,0.29968876613742745
linear,R4-6,4,6,76,0.5876854871331137,0.09033689180691051,,0.30056096188113074
linear,R4-6,4,6,77,0.5896801783896273,0.08994559995556659,,0.2999093195543723
linear,R4-6,4,6,78,0.5888463433361465,0.09014846086504578,,0.3002473328192039
linear,R4-6,4,6,79,0.5891506463831215,0.0900646614712951,,0.30010774976880406
linear,R4-6,4,6,80,0.5896829646330434,0.08997124138624771,,0.29995206514749606
linear,R4-6,4,6,81,0.5897145457782151,0.08994657866472631,,0.29991095122507
linear,R4-6,4,6,82,0.5890703359841234,0.09009014632270451,,0.3001502062679693
linear,R4-6,4,6,83,0.5887487581266123,0.0902333112227431,,0.3003886003541797
linear,R4-6,4,6,84,0.5882550175736627,0.09030289350114824,,0.3005043984722158
linear,R4-6,4,6,85,0.5894102006225949,0.09001215947963521,,0.3000202651149339
linear,R4-6,4,6,86,0.5882465032429182,0.09028321226374751,,0.300471649683872
linear,R4-6,4,6,87,0.5890444811448925,0.09014734339289705,,0.30024547189407713
linear,R4-6,4,6,88,0.5894199046040136,0.08998795828679179,,0.2999799298066319
linear,R4-6,4,6,89,0.5895574151568922,0.08993924002084258,,0.29989871627074793
linear,R4-6,4,6,90,0.5899920318352485,0.08992291401129983,,0.29987149582996353
linear,R4-6,4,6,91,0.5888995025470218,0.09010491733370664,,0.3001748112911985
linear,R4-6,4,6,92,0.5886043718407387,0.09016479296786431,,0.3002745293358468
linear,R4-6,4,6,93,0.5880545596788412,0.09034625071821267,,0.30057653055122696
linear,R4-6,4,6,94,0.5890029646152529,0.09013202957178504,,0.3002199686426355
linear,R4-6,4,6,95,0.5889007584762908,0.09015508294989714,,0.3002583603330591
linear,R4-6,4,6,96,0.5891929668103518,0.09002390356973457,,0.3000398366379614
linear,R4-6,4,6,97,0.5897368003386546,0.08996313603091234,,0.2999385537587863
linear,R4-6,4,6,98,0.5904913386194192,0.08976072863998517,,0.29960094899713713
linear,R4-6,4,6,99,0.5892293818758205,0.09002179685086387,,0.30003632588548984
linear,R4-6,4,6,100,0.5902993477841114,0.08981428333653312,,0.2996903123835222
